,dur,proto,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
10443,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,22,22,22,38,0,0,0,23,38,0,1
10444,7e-06,118,4,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,4,4,9,0,0,0,13,9,0,1
10445,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
10446,1e-05,108,4,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,2,2,2,2,0,0,0,2,12,0,1
10447,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,3,3,3,3,0,0,0,4,10,0,1
10448,0.566351,111,3,10,6,1086,268,26.485342,254,252,13814.75488,3164.115479,2,1,62.829,101.006203,3217.728487,158.33775,255,579622548,2165816549,255,0.12537,0.061316,0.064054,109,45,0,0,1,1,2,1,1,1,0,0,0,5,2,0,1
10449,9e-06,117,4,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,1
10450,1e-05,117,4,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,4,4,4,4,0,0,0,5,12,0,1
10451,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,27,27,13,34,0,0,0,27,34,0,1
10452,0.731389,111,3,12,10,928,3964,28.712491,62,252,9308.316406,39027.11328,2,3,66.489912,74.158,3830.643315,4475.49381,255,1490964755,1944949149,255,0.132468,0.063311,0.069157,77,396,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
10453,0.254337,111,3,10,6,1612,268,58.976866,254,252,45640.23047,7045.769531,2,1,26.131,38.626801,1382.19719,53.424363,255,286179837,118816194,255,0.096498,0.0612,0.035298,161,45,0,0,8,1,2,2,1,8,0,0,0,2,8,0,1
10454,2.25128,111,3,36,22,23636,1780,25.318929,62,252,81660.21094,6041.007812,14,8,64.322284,103.924141,5507.216481,182.648313,255,3191272069,1559180227,255,0.102577,0.05633,0.046247,657,81,0,0,1,1,1,1,1,1,0,0,0,10,1,0,1
10455,8e-06,78,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,11,13,0,1
10456,1.1e-05,117,4,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,4,7,0,1
10457,0.231606,111,3,12,22,926,23166,142.483351,62,252,29325.66406,763814.375,2,9,20.972909,10.274905,1154.253369,1061.350085,255,3832588857,1315057536,255,0.02988,0.01583,0.01405,77,1053,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
10458,1e-05,117,4,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,16,2,5,4,4,4,0,0,0,4,16,0,1
10459,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,36,36,20,36,0,0,0,36,36,0,1
10460,1.133172,111,3,24,20,4471,1648,37.946577,62,252,30251.36328,11055.69141,9,8,49.268349,57.501367,2814.502004,91.920234,255,1835432079,3029219801,255,0.080186,0.016947,0.063239,186,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
10461,0.571028,111,3,10,6,1282,268,26.268414,254,252,16167.33301,3138.199951,2,1,63.341778,99.653797,3231.411922,155.642031,255,3300302822,66972097,255,0.16009,0.072748,0.087342,128,45,0,0,4,1,1,1,1,1,0,0,0,1,3,0,1
10462,1.750709,111,3,66,26,63249,2100,51.978939,62,252,284643.5313,9230.545898,30,8,26.920415,67.834039,2097.85877,77.425609,255,2032086750,1056475196,255,0.081233,0.054835,0.026398,958,81,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
10463,0.72199,111,3,10,6,738,268,20.775911,254,252,7368.523438,2482.028809,2,0,10697.8863,17835.314,1062987.736,39604.716,255,1963391926,4269063687,255,0.124275,0.065022,0.059253,74,45,0,0,6,1,2,2,2,2,0,0,0,2,7,0,1
10464,0.846637,111,3,10,8,564,354,20.079443,254,252,4800.167969,2929.236572,2,1,89.488889,112.926859,6893.610809,152.523266,255,2088957602,3918465290,255,0.111393,0.056144,0.055249,56,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,1
10465,2.3e-05,117,4,2,0,2964,0,43478.25991,254,0,515478240.0,0.0,0,0,0.023,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1482,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
10466,1.987171,111,3,14,14,1490,786,13.587154,254,252,5571.739746,2938.851074,4,4,152.859303,145.708469,10796.72872,293.756969,255,226294806,3491454246,255,0.139389,0.09218,0.047209,106,56,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1
10467,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,18,18,25,0,0,0,18,25,0,1
10468,0.935257,111,3,20,10,9258,556,31.007519,254,252,75239.21094,4285.453125,7,3,49.182684,91.073109,2825.255593,123.093875,255,2441403144,1679324480,255,0.179347,0.115592,0.063755,463,56,0,0,3,1,1,1,1,1,0,0,0,1,2,0,1
10469,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,4,4,4,4,0,0,0,5,9,0,1
10470,2.254632,111,3,30,20,14330,1814,21.733037,62,252,49153.91797,6117.18457,11,8,77.745933,115.044211,4665.841205,131.684109,255,95560820,3940168540,255,0.155746,0.067994,0.087752,478,91,0,0,5,1,1,1,1,1,0,0,0,1,3,0,1
10471,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,3,3,3,3,0,0,0,3,6,0,1
10472,1.386897,111,3,10,8,534,354,12.25758,254,252,2774.539307,1788.164551,2,1,154.099667,180.606281,8493.818877,375.489875,255,4124053330,2754441087,255,0.145727,0.078042,0.067685,53,44,0,0,3,1,1,1,1,1,0,0,0,2,3,0,1
10473,2e-06,117,4,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,1
10474,0.633194,111,3,12,10,972,522,33.16519,254,252,11257.21289,5938.148438,3,2,54.696728,66.301,3696.308072,110.698969,255,2192999495,1233147369,255,0.106819,0.036474,0.070345,81,52,0,0,2,1,1,1,1,1,0,0,0,3,1,0,1
10475,3e-06,128,4,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,5,6,0,1
10476,0.648887,111,3,10,6,566,268,23.116506,254,252,6287.689941,2761.651855,2,1,69.926556,107.585398,3642.302055,165.149078,255,1263022389,2453934813,255,0.238977,0.11095,0.128027,57,45,0,0,6,1,1,1,1,1,0,0,0,1,6,0,1
10477,0.738765,111,3,10,10,808,1196,25.718598,62,252,7883.427246,11662.70703,2,2,82.085,70.165781,4967.08469,114.208469,255,17734597,1595159457,255,0.116946,0.078757,0.038189,81,120,1,787,9,1,4,4,4,9,0,0,16,4,9,0,1
10478,0.43596,111,3,10,6,738,268,34.406827,254,252,12202.9541,4110.46875,2,1,46.704222,69.899,2356.17322,103.776117,255,3707162174,1154423688,255,0.151449,0.08646,0.064989,74,45,0,0,7,1,1,1,1,6,0,0,0,3,6,0,1
10479,0.378073,111,3,12,10,2868,2988,55.544828,254,252,55629.46875,56920.22266,3,3,34.370271,39.522,1773.521497,58.809176,255,3945836258,3831659832,255,0.038989,0.021649,0.01734,239,299,0,0,2,1,1,1,1,1,0,0,0,2,1,0,1
10480,6e-06,119,4,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,14,2,4,4,4,4,0,0,0,8,14,0,1
10481,0.361364,111,3,10,6,1072,268,41.509391,254,252,21363.5,4958.98877,2,1,40.151556,59.975602,1934.864163,91.003477,255,3709855461,3235440144,255,0.091641,0.060761,0.03088,107,45,0,0,6,1,1,1,1,1,0,0,0,2,1,0,1
10482,1.067994,111,3,76,28,80358,2194,96.44249,62,252,594018.3125,15850.27637,35,8,14.239919,37.513742,1211.019202,51.225051,255,2168178996,1331728761,255,0.082791,0.032186,0.050605,1057,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
10483,6e-06,118,4,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,3,0,0,0,4,9,0,1
10484,1e-05,117,4,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,25,25,25,28,0,0,0,25,28,0,1
10485,1.015195,111,3,16,12,906,642,26.595875,254,252,6698.220703,4641.472656,5,3,65.931733,86.372547,4136.218239,111.809836,255,1258417034,1861326690,255,0.108932,0.065087,0.043845,57,54,0,0,4,1,2,2,2,4,0,0,0,2,4,0,1
10486,1.248376,111,3,10,8,1132,354,13.617692,254,252,6530.083984,1986.580933,2,1,134.302,155.125719,7270.041584,305.569219,255,165910350,1076558222,255,0.257316,0.162486,0.09483,113,44,0,0,2,1,2,1,1,1,0,0,0,2,2,0,1
10487,1.521639,111,3,32,20,16313,1718,33.516491,62,252,83089.35156,8585.479492,13,8,49.08513,78.336898,2953.672154,93.513219,255,2238021738,3185212323,255,0.065052,0.032544,0.032508,510,86,0,0,1,1,1,1,1,1,0,0,0,2,1,0,1
10488,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,17,16,9,27,0,0,0,17,26,0,1
10489,1.246909,72,4,4,0,400,0,2.405949,254,0,1924.759521,0.0,0,0,415.636344,0.0,587.788625,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,1
10490,1.1e-05,117,4,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,5,5,2,5,0,0,0,5,26,0,1
10491,9e-06,32,4,2,0,156,0,111111.1072,254,0,69333328.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,1,2,1,1,1,63,0,0,0,1,1,0,1
10492,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,7,7,4,7,0,0,0,7,18,0,1
10493,0.173121,111,3,10,6,1726,268,86.644599,254,252,71811.04688,10351.1416,2,1,17.784111,33.489,955.060442,58.033344,255,3090465476,383388667,255,0.051083,0.005665,0.045418,173,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
10494,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,6,6,4,11,0,0,0,6,11,0,1
10495,0.917765,111,3,10,10,822,1316,20.702467,62,252,6450.452637,10329.44141,2,2,101.880667,88.738109,5699.385144,139.146203,255,1970724944,3188803504,255,0.18625,0.119119,0.067131,82,132,1,197,1,1,1,1,1,1,0,0,1,1,1,0,1
10496,0.81334,111,3,8,10,364,3754,20.901468,62,252,3137.679199,33235.79297,1,3,116.191429,86.775889,7615.595715,6546.005003,255,4176480524,2172623215,255,0.100972,0.031608,0.069364,46,375,0,0,1,1,2,1,1,2,0,0,0,3,1,0,1
10497,0.233444,111,3,10,6,1972,268,64.255237,254,252,60828.29297,7676.358887,2,1,25.938222,33.95,1286.767167,57.865777,255,4121729456,3202600385,255,0.085201,0.049005,0.036196,197,45,0,0,9,1,3,3,1,3,0,0,0,3,9,0,1
10498,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,2,2,2,2,0,0,0,2,5,0,1
10499,1.1e-05,117,4,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,7,7,3,7,0,0,0,7,25,0,1
10500,0.766942,111,3,10,8,842,1108,22.165952,62,252,7906.725586,10118.10547,2,2,85.215778,95.041711,5140.102732,140.462953,255,2810212393,2887363474,255,0.197218,0.100662,0.096556,84,139,1,120,1,1,2,1,1,1,0,0,1,1,1,0,1
10501,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,2,2,5,0,0,0,11,5,0,1
10502,0.627896,111,3,10,8,564,354,27.074547,254,252,6472.40918,3949.698486,2,1,69.186111,88.785,5443.84393,139.072391,255,583435318,3890617759,255,0.054832,0.006391,0.048441,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1
10503,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,5,7,0,1
10504,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,1
10505,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,3,3,3,3,0,0,0,3,6,0,1
10506,0.443932,111,3,10,8,790,1526,38.294153,254,252,12812.77344,24075.75977,2,2,49.325778,52.936715,2425.889365,81.656461,255,4024883393,1101675343,255,0.153977,0.072699,0.081278,79,191,1,362,1,1,1,1,1,1,0,0,1,1,1,0,1
10507,1.1e-05,120,4,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,4,10,0,1
10508,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,11,7,0,1
10509,7.312841,77,4,40,0,10880,0,5.333085,254,0,11604.79199,0.0,0,0,187.50875,0.0,215.203906,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
10510,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,14,14,0,0,0,14,14,0,1
10511,1e-05,117,4,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,1,1,1,1,0,0,0,2,7,0,1
10512,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,18,18,18,26,0,0,0,18,26,0,1
10513,8e-06,117,4,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,51,2,14,14,6,51,0,0,0,14,51,0,1
10514,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,5,5,9,0,0,0,15,9,0,1
10515,0.694448,111,3,12,8,1070,714,27.35986,254,252,11301.0625,7199.963379,3,2,60.839182,82.57043,3093.724638,100.130687,255,937922192,3800142278,255,0.173898,0.116454,0.057444,89,89,0,0,6,1,2,1,1,1,0,0,0,1,6,0,1
10516,3e-06,118,4,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,1
10517,2e-06,117,4,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,4,4,4,4,0,0,0,4,15,0,1
10518,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,2,2,2,2,0,0,0,2,15,0,1
10519,1.1e-05,117,4,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,7,7,4,7,0,0,0,7,15,0,1
10520,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,37,37,24,39,0,0,0,37,39,0,1
10521,6e-06,118,4,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,12,9,0,1
10522,1e-05,117,4,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,5,2,3,3,3,3,0,0,0,4,5,0,1
10523,58.422138,77,5,56,0,15232,0,0.941424,254,0,2048.538574,0.0,0,0,1082.539125,0.0,1248.91725,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,6,1,1,2,0,0,0,3,1,0,1
10524,1.621038,111,3,10,8,564,354,10.487108,254,252,2507.035645,1529.884033,2,1,180.115333,210.486422,10270.93133,317.426063,255,23981711,3061605685,255,0.198086,0.146688,0.051398,56,44,0,0,7,1,1,1,1,1,0,0,0,2,1,0,1
10525,6.223587,111,3,1118,184,1488433,8856,209.043433,62,252,1911569.0,11322.08789,556,8,5.571698,33.812539,700.592916,44.564824,255,2253851688,4113335028,255,0.033033,0.011792,0.021241,1331,48,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
10526,0.748295,111,3,10,10,608,646,25.391055,254,252,5858.651855,6222.14502,2,3,83.143889,76.697664,4609.713265,109.987883,255,894538766,7002425,255,0.082743,0.05731,0.025433,61,65,0,0,7,1,2,2,2,2,0,0,0,3,5,0,1
10527,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,3,7,0,0,0,7,7,0,1
10528,3.224345,111,3,10,8,830,354,5.272389,254,252,1853.399658,769.148499,2,1,356.221778,444.847562,25098.28212,896.6095,255,327795541,2237949134,255,0.191352,0.110406,0.080946,83,44,1,0,1,1,1,1,1,1,0,0,1,9,1,0,1
10529,6e-06,117,4,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,1,0,0,0,1,5,0,1
10530,9e-06,118,4,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,9,5,0,1
10531,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,20,19,19,34,0,0,0,20,33,0,1
10532,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,20,20,20,26,0,0,0,20,26,0,1
10533,5e-06,49,4,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,5,2,4,5,4,4,0,0,0,5,5,0,1
10534,0.317344,111,3,10,6,1018,268,47.267317,254,252,23116.86914,5646.868652,2,1,32.989222,52.885602,1777.208388,72.895781,255,1050143954,3794220961,255,0.130611,0.052906,0.077705,102,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
10535,7e-06,47,4,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,1
10536,0.75285,111,3,10,8,564,354,22.58086,254,252,5398.153809,3294.148926,2,1,82.373,97.673711,6194.13754,139.510781,255,3366472894,4289470400,255,0.10441,0.06913,0.03528,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
10537,8e-06,118,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,10,0,0,0,4,9,0,1
10538,8e-06,113,4,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,1
10539,0.898901,111,3,10,8,1054,1056,18.911983,254,252,8445.869141,8223.375,2,2,99.877889,118.05843,5404.455446,206.192734,255,1139492056,233890726,255,0.15314,0.071958,0.081182,105,132,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
10540,3e-06,38,4,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,1
10541,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,3,2,4,3,3,4,0,0,0,5,3,0,1
10542,7e-06,117,4,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,3,3,3,3,0,0,0,3,8,0,1
10543,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,17,17,17,29,0,0,0,17,29,0,1
10544,0.88139,111,3,10,10,608,646,21.55686,254,252,4973.961914,5282.56543,2,3,97.932222,88.276336,5327.711188,134.167656,255,1859724270,2515269292,255,0.182519,0.072056,0.110463,61,65,0,0,3,1,1,1,1,2,0,0,0,3,2,0,1
10545,2e-06,117,4,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,35,2,15,15,11,35,0,0,0,15,35,0,1
10546,2e-06,118,4,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,4,2,2,3,0,0,0,8,15,0,1
10547,3e-06,117,4,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,18,18,18,23,0,0,0,18,23,0,1
10548,5e-06,118,4,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,1
10549,5e-06,117,4,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,4,2,5,4,4,5,0,0,0,6,4,0,1
10550,0.183876,111,3,10,6,586,268,81.576718,254,252,22972.00391,9745.698242,2,1,19.251333,27.444,1153.268887,41.943949,255,2624562344,406116623,255,0.099669,0.046646,0.053023,59,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
10551,0.970094,111,3,10,8,564,354,17.524075,254,252,4189.284668,2556.453125,2,1,99.367444,124.827289,6738.008513,161.973922,255,3406150339,1485858338,255,0.190394,0.0963,0.094094,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
10552,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,1
10553,3e-06,118,4,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,1
10554,9e-06,117,4,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,22,22,13,38,0,0,0,22,38,0,1
10555,4e-06,117,4,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,27,26,13,26,0,0,0,26,26,0,1
10556,1.1e-05,117,4,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,4,4,4,4,0,0,0,5,11,0,1
